,time,user_id,creative_id,click_times,ad_id,product_id,product_category,advertiser_id,industry,age,gender
8779,70,518477,2223646,1,1919396,\N,18,9058,289,6,1
8780,73,518477,2223646,1,1919396,\N,18,9058,289,6,1
8781,69,518477,2223646,1,1919396,\N,18,9058,289,6,1
8782,67,518477,2222037,1,1918061,\N,18,14681,326,6,1
8783,52,518477,2222037,1,1918061,\N,18,14681,326,6,1
8784,45,518477,74965,1,69096,1701,2,7000,247,6,1
8785,60,518477,1659000,1,1437948,1261,2,7115,6,6,1
8786,84,518477,3421353,1,2945114,1261,2,918,6,6,1
8787,33,518477,409181,1,365156,\N,18,27144,54,6,1
8788,84,518477,3024801,1,2601394,1873,2,41209,322,6,1
8789,75,518477,3321978,1,2858050,1261,2,6783,6,6,1
8790,60,518477,2716680,1,2336891,1261,2,7115,6,6,1
8791,1,518477,146454,1,131508,\N,18,34137,40,6,1
8792,33,518477,1456754,1,1269255,1261,2,918,6,6,1
8793,59,518477,2222210,1,1918210,1261,2,10987,6,6,1
8794,84,518477,2655458,1,2285245,2228,2,9733,259,6,1
8795,91,518477,4171789,2,3578873,154,2,14002,319,6,1
8796,52,518477,2499350,1,2152525,\N,8,631,292,6,1
8797,47,518477,2221038,1,1917195,1261,2,6783,6,6,1
8798,59,518477,2503963,1,2156419,\N,18,27346,54,6,1
8799,22,518477,40345,1,38594,1305,2,11717,319,6,1
8800,72,518477,2417302,1,2083178,1469,2,35872,21,6,1
8801,31,518477,18073,1,19295,1356,2,2702,261,6,1
8802,59,518477,98266,1,89521,\N,18,1265,200,6,1
8803,55,518477,2177352,1,1879709,1261,2,6783,6,6,1
8804,31,518477,71572,1,66100,1261,2,19056,6,6,1
8805,73,518477,3348927,1,2881532,\N,18,9058,88,6,1
8806,75,518477,3577965,1,3080649,2571,2,16326,247,6,1
8807,77,518477,3577965,1,3080649,2571,2,16326,247,6,1
8808,78,518477,3577965,2,3080649,2571,2,16326,247,6,1
8809,84,518477,3966721,1,3407189,1621,2,6465,250,6,1
8810,15,518477,496410,1,441893,2334,2,15864,247,6,1
8811,66,518477,2869487,1,2467031,1873,2,54400,322,6,1
8812,66,518477,2180301,1,1882207,\N,18,14682,297,6,1
8813,72,518477,2467565,1,2125937,1261,2,6783,6,6,1
8814,36,518477,1730476,1,1498402,3006,2,9097,248,6,1
8815,75,518477,3646535,1,3139217,\N,18,14682,88,6,1
8816,77,518477,3646535,1,3139217,\N,18,14682,88,6,1
8817,15,518477,114486,1,103533,77,2,26428,320,6,1
8818,11,518477,661828,1,587022,1261,2,10985,6,6,1
8819,72,518477,2741160,1,2357213,1261,2,6783,6,6,1
8820,90,518477,4343524,1,3724630,\N,18,13732,6,6,1
8821,75,518477,3626057,1,3121771,2400,2,40575,246,6,1
8822,20,518477,265144,1,238303,\N,18,21203,54,6,1
8823,30,518477,52294,1,48790,77,2,26428,320,6,1
8824,88,518477,4178348,1,3584505,2031,2,20264,238,6,1
8825,27,518477,1284032,1,1122725,2229,2,29568,247,6,1
8826,71,518477,2741300,1,2357329,\N,18,14681,6,6,1
8827,28,518477,1226418,1,1073123,1261,2,10985,6,6,1
8828,67,518477,2741339,1,2357367,\N,18,14681,6,6,1
8829,72,518477,2741339,1,2357367,\N,18,14681,6,6,1
8830,49,518477,2097072,1,1811429,2222,2,5717,247,6,1
8831,8,518477,545611,1,485373,1873,2,35086,322,6,1
8832,11,518477,690209,1,611547,2050,2,21825,259,6,1
8833,10,518477,543966,1,483880,2138,2,6637,247,6,1
8834,35,518477,45719,1,42832,1094,2,6970,319,6,1
8835,15,518477,85639,1,78401,\N,18,13532,54,6,1
8836,32,518477,1020277,2,896710,1380,2,33251,238,6,1
8837,14,518477,796188,1,702919,2434,2,24732,247,6,1
8838,4,518477,419879,1,374535,101,2,881,183,6,1
8839,14,518477,760263,1,672021,\N,18,32116,13,6,1
8840,75,518477,3611101,1,3108936,1064,2,56701,242,6,1
8841,53,518477,2562922,1,2207018,1894,2,24896,322,6,1
8842,14,518477,795884,1,702654,2320,2,28971,247,6,1
8843,56,518477,2713074,1,2333850,\N,18,32876,133,6,1
8844,35,518477,1189024,1,1040724,11853,8,30278,277,6,1
8845,66,519022,3072255,1,2642300,1261,2,6783,6,5,1
8846,65,519022,3072255,1,2642300,1261,2,6783,6,5,1
8847,68,519022,3072255,1,2642300,1261,2,6783,6,5,1
8848,72,519022,3072255,1,2642300,1261,2,6783,6,5,1
8849,69,519022,3072255,1,2642300,1261,2,6783,6,5,1
8850,68,519022,2361327,1,2035918,1261,2,6783,6,5,1
8851,73,519022,1503096,1,1307003,35106,4,2879,\N,5,1
8852,66,519022,2361397,1,2035987,1261,2,6783,6,5,1
8853,69,519022,2361397,1,2035987,1261,2,6783,6,5,1
8854,64,519022,2361397,1,2035987,1261,2,6783,6,5,1
8855,64,519022,2577794,1,2219560,1261,2,6783,6,5,1
8856,62,519022,2577794,1,2219560,1261,2,6783,6,5,1
8857,44,519022,40625,1,38229,129,2,23746,6,5,1
8858,69,519022,53636,1,49966,1261,2,6783,6,5,1
8859,65,519022,2361439,1,2036024,1261,2,6783,6,5,1
8860,76,519022,33918,1,33039,129,2,21451,6,5,1
8861,89,519022,3861909,1,3318426,1261,2,6783,6,5,1
8862,71,519022,3072140,1,2642189,1261,2,6783,6,5,1
8863,69,519022,3072140,1,2642189,1261,2,6783,6,5,1
8864,66,519022,3072140,1,2642189,1261,2,6783,6,5,1
8865,70,519022,3072140,1,2642189,1261,2,6783,6,5,1
8866,68,519022,3072140,1,2642189,1261,2,6783,6,5,1
8867,65,519022,3072140,1,2642189,1261,2,6783,6,5,1
8868,66,519022,3072294,1,2642335,1261,2,6783,6,5,1
8869,81,519022,3860545,1,3317217,1261,2,6783,6,5,1
8870,80,519022,2953725,1,2539731,1231,2,28382,262,5,1
8871,23,519022,521975,1,464272,\N,18,13855,54,5,1
8872,17,519022,191879,1,172271,37019,4,24702,\N,5,1
8873,66,519022,3070629,1,2640889,1261,2,6783,6,5,1
8874,67,519022,3070629,1,2640889,1261,2,6783,6,5,1
8875,81,519022,3861927,1,3318443,1261,2,6783,6,5,1
8876,18,519022,32753,1,32122,129,2,21451,6,5,1
8877,66,519022,2278215,1,1965627,1261,2,6783,6,5,1
8878,75,519022,2220963,1,1917129,1261,2,6783,6,5,1
8879,78,519022,3778749,1,3249078,2400,2,40575,246,5,1
8880,81,519022,2954364,1,2540322,1231,2,28382,262,5,1
8881,81,519022,2954304,1,2540279,1231,2,28382,262,5,1
8882,81,519022,3861923,1,3318438,1261,2,6783,6,5,1
8883,82,519022,2674917,1,2301788,1231,2,28382,262,5,1
8884,24,519022,1199047,1,1049666,1810,2,21125,319,5,1
8885,89,519022,3963273,1,3404379,1268,2,1296,5,5,1
8886,75,519022,3498708,1,3013214,1064,2,45112,242,5,1
8887,64,519022,2838299,1,2440060,1261,2,6783,6,5,1
8888,81,519022,3333886,1,2868296,1231,2,48560,262,5,1
8889,61,519022,2787287,1,2396400,1281,2,52628,6,5,1
8890,90,519022,3825242,1,3287477,42986,4,16762,\N,5,1
8891,91,519022,4303810,1,3691107,\N,18,22262,54,5,1
8892,88,519022,4160741,1,3569478,35106,4,2879,\N,5,1
8893,81,519022,3917279,1,3365193,1261,2,19056,6,5,1
8894,76,519022,3679700,1,3166618,11098,8,33137,74,5,1
8895,76,519022,3524389,1,3035579,82,2,23372,319,5,1
8896,74,519022,3416351,1,2940593,\N,18,14681,289,5,1
8897,72,519312,3072255,1,2642300,1261,2,6783,6,1,1
8898,50,519312,2361397,1,2035987,1261,2,6783,6,1,1
8899,54,519312,2361397,2,2035987,1261,2,6783,6,1,1
8900,64,519312,2361397,1,2035987,1261,2,6783,6,1,1
8901,52,519312,2361397,2,2035987,1261,2,6783,6,1,1
8902,63,519312,2577794,1,2219560,1261,2,6783,6,1,1
8903,57,519312,2577794,1,2219560,1261,2,6783,6,1,1
8904,48,519312,771243,1,681329,1261,2,2623,6,1,1
8905,67,519312,3072706,1,2642677,\N,18,14682,6,1,1
8906,65,519312,3072706,1,2642677,\N,18,14682,6,1,1
8907,73,519312,3072706,1,2642677,\N,18,14682,6,1,1
8908,64,519312,3072706,1,2642677,\N,18,14682,6,1,1
8909,28,519312,1324030,1,1147412,\N,18,39793,322,1,1
8910,5,519312,65337,1,60479,1261,2,6783,6,1,1
8911,3,519312,65337,1,60479,1261,2,6783,6,1,1
8912,4,519312,65337,1,60479,1261,2,6783,6,1,1
8913,47,519312,1401346,1,1222829,\N,18,14681,297,1,1
8914,31,519312,1401346,1,1222829,\N,18,14681,297,1,1
8915,90,519312,1401346,1,1222829,\N,18,14681,297,1,1
8916,48,519312,1401346,1,1222829,\N,18,14681,297,1,1
8917,46,519312,1401346,1,1222829,\N,18,14681,297,1,1
8918,74,519312,3464822,1,2983282,1445,2,34598,6,1,1
8919,50,519312,401915,1,358875,\N,18,14,23,1,1
8920,64,519312,3053779,1,2626148,1261,2,6783,6,1,1
8921,66,519312,3053779,1,2626148,1261,2,6783,6,1,1
8922,60,519312,2741286,1,2357316,\N,18,14681,6,1,1
8923,70,519312,3072140,1,2642189,1261,2,6783,6,1,1
8924,65,519312,3072140,1,2642189,1261,2,6783,6,1,1
8925,63,519312,2741077,1,2357135,1261,2,6783,6,1,1
8926,63,519312,2775375,1,2386544,1076,2,18433,45,1,1
8927,61,519312,2775375,1,2386544,1076,2,18433,45,1,1
8928,66,519312,3072294,1,2642335,1261,2,6783,6,1,1
8929,32,519312,1119819,1,982084,\N,18,14681,88,1,1
8930,50,519312,2223646,1,1919396,\N,18,9058,289,1,1
8931,53,519312,2223646,1,1919396,\N,18,9058,289,1,1
8932,63,519312,2223646,1,1919396,\N,18,9058,289,1,1
8933,49,519312,2223646,1,1919396,\N,18,9058,289,1,1
8934,64,519312,2223646,2,1919396,\N,18,9058,289,1,1
8935,53,519312,2407043,2,2074454,1261,2,6783,6,1,1
8936,52,519312,2407043,1,2074454,1261,2,6783,6,1,1
8937,32,519312,1121707,1,983648,\N,18,14681,216,1,1
8938,47,519312,2223776,1,1919494,\N,18,9058,289,1,1
8939,33,519312,1401697,1,1223117,\N,18,14681,297,1,1
8940,64,519312,3070629,1,2640889,1261,2,6783,6,1,1
8941,27,519312,795138,1,701993,1268,2,6714,5,1,1
8942,69,519312,3349479,1,2882033,\N,18,14681,88,1,1
8943,67,519312,3161498,1,2719926,\N,18,860,27,1,1
8944,46,519312,2177352,1,1879709,1261,2,6783,6,1,1
8945,47,519312,2127621,1,1837625,1261,2,6783,6,1,1
8946,49,519312,2127621,1,1837625,1261,2,6783,6,1,1
8947,15,519312,551261,1,490402,\N,18,30355,322,1,1
8948,67,519312,3053860,1,2626226,1261,2,6783,6,1,1
8949,71,519312,3402628,1,2928309,\N,18,950,27,1,1
8950,80,519312,3402628,1,2928309,\N,18,950,27,1,1
8951,62,519312,2768460,1,2380636,1445,2,34598,6,1,1
8952,13,519312,666500,1,591125,1538,2,31975,326,1,1
8953,49,519312,2180301,1,1882207,\N,18,14682,297,1,1
8954,50,519312,2180301,1,1882207,\N,18,14682,297,1,1
8955,55,519312,2180301,1,1882207,\N,18,14682,297,1,1
8956,69,519312,3040924,1,2615143,82,2,18664,319,1,1
8957,72,519312,3485426,1,3001580,31998,5,7283,220,1,1
8958,15,519312,782836,1,691393,\N,18,32971,179,1,1
8959,82,519312,3045603,1,2619173,1268,2,1234,5,1,1
8960,65,519312,2620488,1,2255593,\N,18,22388,25,1,1
8961,15,519312,32579,1,31966,87,2,22885,318,1,1
8962,63,519312,2862523,1,2461102,1076,2,18424,45,1,1
8963,70,519312,2813811,1,2419004,\N,18,847,27,1,1
8964,63,519312,2741006,1,2357066,1261,2,6783,6,1,1
8965,35,519312,1307241,1,1142964,\N,12,14682,6,1,1
8966,50,519312,1989525,1,1721025,129,2,41265,6,1,1
8967,4,519312,184045,1,165007,\N,18,62964,25,1,1
8968,70,519312,3330950,1,2865700,1268,2,1576,5,1,1
8969,75,519312,3656879,1,3147795,\N,18,21787,73,1,1
8970,70,520370,3072255,1,2642300,1261,2,6783,6,2,1
8971,48,520370,2220823,1,1916981,1261,2,6783,6,2,1
8972,48,520370,2085566,1,1801889,129,2,42272,6,2,1
8973,28,520370,1056195,1,927321,\N,18,14681,88,2,1
8974,30,520370,1145367,2,1003786,\N,18,27843,47,2,1
8975,87,520370,2569455,1,2212622,39519,17,36428,\N,2,1
8976,57,520370,2230950,1,1925744,\N,18,14682,329,2,1
8977,31,520370,991357,1,871705,1261,2,6783,6,2,1
8978,33,520370,42714,1,40663,\N,18,24414,47,2,1
8979,77,520370,401915,1,358875,\N,18,14,23,2,1
8980,14,520370,91935,2,83984,8518,3,28661,21,2,1
8981,41,520370,960671,1,845775,\N,18,27843,6,2,1
8982,25,520370,960671,2,845775,\N,18,27843,6,2,1
8983,4,520370,68594,1,63396,\N,18,14681,6,2,1
8984,51,520370,1165305,1,1020501,34773,17,10172,\N,2,1
8985,69,520370,2238182,1,1931947,\N,5,7809,220,2,1
8986,85,520370,2171732,1,1874866,992,3,4751,321,2,1
8987,17,520370,744233,1,658093,26858,3,8891,60,2,1
8988,51,520370,1860891,1,1611037,37536,17,16680,\N,2,1
8989,35,520370,54343,1,50607,111,2,18896,242,2,1
8990,55,520370,2266407,1,1955630,39762,4,716,\N,2,1
8991,4,520370,175785,1,157651,\N,18,27843,47,2,1
8992,62,520370,2901618,1,2494166,1261,2,6783,6,2,1
8993,27,520370,1470951,1,1281114,26858,3,11139,60,2,1
8994,63,520370,2838299,1,2440060,1261,2,6783,6,2,1
8995,34,520370,1463011,1,1274435,\N,18,14681,292,2,1
8996,34,520370,56573,1,52585,\N,18,27843,47,2,1
8997,41,520370,1576139,1,1368303,992,3,4751,321,2,1
8998,57,520370,2364483,1,2038637,\N,18,9058,6,2,1
8999,58,520370,2171730,1,1874866,992,3,4751,321,2,1
9000,48,520370,2171730,1,1874866,992,3,4751,321,2,1
9001,32,520370,1493513,1,1299281,1261,2,10925,6,2,1
9002,87,520370,3596598,1,3096614,26858,3,24917,60,2,1
9003,65,524478,3072255,1,2642300,1261,2,6783,6,2,1
9004,42,524478,1779084,1,1540563,\N,18,14681,297,2,1
9005,54,524478,2577794,1,2219560,1261,2,6783,6,2,1
9006,39,524478,1779097,1,1540576,\N,18,14681,297,2,1
9007,26,524478,350647,2,314682,1674,2,17883,322,2,1
9008,6,524478,384752,1,343697,\N,18,17103,24,2,1
9009,5,524478,384752,1,343697,\N,18,17103,24,2,1
9010,89,524478,70933,1,65525,1400,2,768,317,2,1
9011,52,524478,2405217,1,2073009,1261,2,10985,6,2,1
9012,91,524478,14309,1,15692,1370,2,1132,319,2,1
9013,86,524478,3985694,1,3422778,1810,2,36976,319,2,1
9014,8,524478,319696,1,287301,\N,18,37047,322,2,1
9015,29,524478,40675,1,38883,1334,2,19065,317,2,1
9016,30,524478,40675,1,38883,1334,2,19065,317,2,1
9017,79,524478,3743356,1,3219945,\N,18,55318,322,2,1
9018,79,524478,2261612,1,1951527,2031,2,25378,238,2,1
9019,30,524478,1614033,2,1399738,2400,2,41389,246,2,1
9020,58,524478,33541,1,32819,2022,2,9760,254,2,1
9021,41,524478,1323091,1,1156805,1205,2,10348,238,2,1
9022,9,524478,434625,1,386778,2396,2,28578,247,2,1
9023,26,524478,1294280,1,1131773,1674,2,21599,322,2,1
9024,29,524478,845185,3,745175,1751,2,27955,238,2,1
9025,86,524478,4035880,1,3464607,\N,18,61751,322,2,1
9026,61,524478,2886091,1,2480950,3290,13,36392,259,2,1
9027,64,524478,2209786,1,1907515,\N,18,33540,36,2,1
9028,49,524478,2268530,1,1957383,3303,2,17696,247,2,1
9029,11,524478,720449,3,637575,1862,2,27553,238,2,1
9030,52,524478,1080964,1,948785,\N,18,33237,248,2,1
9031,26,524478,1139265,1,998752,1862,2,31183,238,2,1
9032,40,524478,1644509,1,1425806,2344,2,28073,167,2,1
9033,27,524478,1120674,1,982764,\N,18,24894,319,2,1
9034,26,524478,1316050,1,1150738,2400,2,38922,246,2,1
9035,29,524478,1518903,1,1320611,2258,2,39164,322,2,1
9036,26,524478,1202002,2,1052005,1862,2,19451,238,2,1
9037,52,524478,2341588,1,2019123,1036,2,50576,319,2,1
9038,52,524478,2315794,1,1997415,2344,2,53555,167,2,1
9039,24,524478,1219186,1,1066863,1862,2,19451,238,2,1
9040,85,524478,3812350,1,3276842,1370,2,16322,319,2,1
9041,57,524478,2490697,1,2145254,154,2,14002,319,2,1
9042,89,524478,4322985,1,3707208,1205,2,61057,238,2,1
9043,29,524478,1473596,2,1283294,\N,18,27818,74,2,1
9044,25,524478,1199606,1,1050086,1862,2,19451,238,2,1
9045,24,524478,1275258,2,1115048,1862,2,19451,238,2,1
9046,72,525122,3072255,1,2642300,1261,2,6783,6,2,2
9047,70,525122,2220823,1,1916981,1261,2,6783,6,2,2
9048,41,525122,291979,1,262385,\N,18,14681,6,2,2
9049,38,525122,291979,1,262385,\N,18,14681,6,2,2
9050,21,525122,291979,1,262385,\N,18,14681,6,2,2
9051,18,525122,609050,1,541125,129,2,25932,6,2,2
9052,17,525122,609050,2,541125,129,2,25932,6,2,2
9053,50,525122,2281581,1,1968470,26858,3,52180,60,2,2
9054,31,525122,1155584,1,1012210,\N,18,22897,47,2,2
9055,18,525122,212347,2,190872,129,2,25932,6,2,2
9056,70,525122,3072140,1,2642189,1261,2,6783,6,2,2
9057,30,525122,7400,1,8817,1400,2,768,317,2,2
9058,15,525122,54356,1,50618,1234,2,19101,321,2,2
9059,19,525122,71692,2,66211,\N,18,14681,326,2,2
9060,33,525122,85309,1,78107,2168,2,23210,250,2,2
9061,31,525122,1383461,1,1207836,\N,18,22897,47,2,2
9062,37,525122,1288834,1,1127154,2135,2,24117,250,2,2
9063,40,525122,33012,1,32343,2135,2,24117,250,2,2
9064,39,525122,33012,1,32343,2135,2,24117,250,2,2
9065,35,525122,33012,1,32343,2135,2,24117,250,2,2
9066,31,525122,513688,1,456949,\N,18,34503,47,2,2
9067,45,525122,501088,1,446049,\N,18,5637,296,2,2
9068,35,525122,33541,1,32819,2022,2,9760,254,2,2
9069,40,525122,33541,1,32819,2022,2,9760,254,2,2
9070,37,525122,33541,1,32819,2022,2,9760,254,2,2
9071,2,525122,46018,1,43103,\N,18,14681,297,2,2
9072,5,525122,58271,1,54128,\N,18,14681,88,2,2
9073,38,525122,1518311,1,1320105,\N,18,10989,6,2,2
9074,41,525122,1518311,1,1320105,\N,18,10989,6,2,2
9075,42,525122,1518311,1,1320105,\N,18,10989,6,2,2
9076,78,525122,3739714,1,3216788,26858,3,2092,60,2,2
9077,10,525122,222540,1,199703,\N,18,14149,4,2,2
9078,41,525122,1825869,1,1580894,\N,18,10989,215,2,2
9079,40,525122,1825869,1,1580894,\N,18,10989,215,2,2
9080,42,525122,1232639,1,1078299,\N,18,10989,205,2,2
9081,41,525122,1232639,1,1078299,\N,18,10989,205,2,2
9082,36,525122,1232686,1,1078346,\N,18,10989,6,2,2
9083,36,525122,51229,1,47808,2135,2,24117,253,2,2
9084,9,525122,530443,1,471695,26858,3,25112,60,2,2
9085,6,525122,279155,1,251266,2688,13,5718,247,2,2
9086,13,525122,279155,2,251266,2688,13,5718,247,2,2
9087,30,525122,786598,1,694585,\N,18,36700,36,2,2
9088,37,525122,1493358,1,1299146,\N,18,10989,289,2,2
9089,45,525122,1887444,1,1633989,\N,18,10989,6,2,2
9090,22,525122,1068892,1,938262,129,2,20033,6,2,2
9091,49,525122,1982509,1,1715033,\N,18,10989,86,2,2
9092,38,525122,293506,1,263684,2022,2,9760,250,2,2
9093,34,525122,293506,1,263684,2022,2,9760,250,2,2
9094,33,525122,293506,1,263684,2022,2,9760,250,2,2
9095,35,525122,964535,1,848926,2171,2,25813,322,2,2
9096,38,525122,1284623,1,1123235,\N,18,10989,329,2,2
9097,36,525122,1493307,1,1299097,\N,18,10989,289,2,2
9098,34,525122,1493307,1,1299097,\N,18,10989,289,2,2
9099,35,525122,1493307,1,1299097,\N,18,10989,289,2,2
9100,39,525122,79195,1,72828,1601,2,12203,183,2,2
9101,4,525122,48994,1,45848,1862,2,28716,238,2,2
9102,39,525122,430189,1,383005,1541,2,20890,250,2,2
9103,40,525122,430189,1,383005,1541,2,20890,250,2,2
9104,42,525122,1314180,1,1149151,2135,2,24117,250,2,2
9105,25,525122,1252511,1,1095726,\N,18,10989,289,2,2
9106,13,525122,279111,1,251235,2688,13,5718,247,2,2
9107,42,525122,1999025,1,1728958,1567,2,14033,6,2,2
9108,35,525122,1456939,1,1269398,\N,18,22897,47,2,2
9109,34,525122,907998,1,800183,2655,2,42012,253,2,2
9110,11,525122,345353,1,309899,\N,18,34105,25,2,2
9111,38,525122,1597313,1,1385796,1138,2,2156,246,2,2
9112,37,525122,1597313,1,1385796,1138,2,2156,246,2,2
9113,42,525122,1597313,1,1385796,1138,2,2156,246,2,2
9114,39,525122,1597313,1,1385796,1138,2,2156,246,2,2
9115,35,525122,1604608,1,1391815,\N,18,10989,6,2,2
9116,38,525122,1604542,1,1391752,\N,18,10989,6,2,2
9117,36,525122,1518257,1,1320055,\N,18,10989,6,2,2
9118,33,525122,1284574,1,1123191,\N,18,10989,6,2,2
9119,13,525122,686912,1,608702,26858,3,25112,60,2,2
9120,18,525122,760475,1,672177,1075,2,25160,321,2,2
9121,23,525122,1163439,1,1018870,1454,2,43572,238,2,2
9122,40,525122,1841473,1,1594459,1138,2,2156,246,2,2
9123,23,525122,760906,1,672566,1075,2,25160,321,2,2
9124,4,525122,350839,1,314865,1382,2,26808,242,2,2
9125,18,525122,989204,1,869803,1900,2,15506,246,2,2
9126,39,525122,1775521,1,1537407,31,2,30232,141,2,2
9127,45,525122,2134772,1,1843659,\N,18,15937,25,2,2
9128,21,525122,1061293,1,931719,129,2,20033,6,2,2
9129,33,525122,1690105,1,1464015,1810,2,24696,319,2,2
9130,36,525122,1598107,1,1386464,1138,2,2156,246,2,2
9131,33,525122,1604618,1,1391822,\N,18,10989,6,2,2
9132,34,525122,1604618,1,1391822,\N,18,10989,6,2,2
9133,41,525122,1855579,1,1606483,1567,2,45682,6,2,2
9134,41,525122,1933250,1,1673013,1018,2,20566,2,2,2
9135,71,52699,3072255,1,2642300,1261,2,6783,6,6,1
9136,74,52699,3072255,1,2642300,1261,2,6783,6,6,1
9137,65,52699,3072255,1,2642300,1261,2,6783,6,6,1
9138,41,52699,1662565,1,1441020,\N,18,13732,6,6,1
9139,51,52699,2361397,1,2035987,1261,2,6783,6,6,1
9140,55,52699,2361397,1,2035987,1261,2,6783,6,6,1
9141,53,52699,2361397,1,2035987,1261,2,6783,6,6,1
9142,56,52699,2361397,1,2035987,1261,2,6783,6,6,1
9143,54,52699,2577794,1,2219560,1261,2,6783,6,6,1
9144,65,52699,2577794,1,2219560,1261,2,6783,6,6,1
9145,59,52699,2577794,1,2219560,1261,2,6783,6,6,1
9146,34,52699,1393232,1,1215994,1261,2,918,6,6,1
9147,64,52699,2487811,1,2142778,2400,2,40575,246,6,1
9148,66,52699,2851128,1,2451132,36256,17,15535,\N,6,1
9149,58,52699,2281258,1,1968196,\N,18,14681,6,6,1
9150,54,52699,2281258,1,1968196,\N,18,14681,6,6,1
9151,56,52699,2281258,1,1968196,\N,18,14681,6,6,1
9152,64,52699,2281258,1,1968196,\N,18,14681,6,6,1
9153,72,52699,53636,1,49966,1261,2,6783,6,6,1
9154,55,52699,2361439,1,2036024,1261,2,6783,6,6,1
9155,53,52699,2361439,1,2036024,1261,2,6783,6,6,1
9156,65,52699,2741377,1,2357402,\N,18,14681,6,6,1
9157,72,52699,2741377,1,2357402,\N,18,14681,6,6,1
9158,62,52699,2741377,1,2357402,\N,18,14681,6,6,1
9159,74,52699,3072140,1,2642189,1261,2,6783,6,6,1
9160,64,52699,3072140,1,2642189,1261,2,6783,6,6,1
9161,67,52699,3072140,1,2642189,1261,2,6783,6,6,1
9162,50,52699,1698535,1,1471188,1380,2,8313,238,6,1
9163,65,52699,2222099,1,1918110,\N,18,14681,289,6,1
9164,66,52699,2222099,1,1918110,\N,18,14681,289,6,1
9165,75,52699,2222099,1,1918110,\N,18,14681,289,6,1
9166,62,52699,2761500,1,2374730,\N,18,36668,36,6,1
9167,75,52699,3321949,1,2858022,1261,2,6783,6,6,1
9168,35,52699,650592,1,577542,\N,18,27144,54,6,1
9169,84,52699,3860545,1,3317217,1261,2,6783,6,6,1
9170,55,52699,2407043,1,2074454,1261,2,6783,6,6,1
9171,53,52699,2407043,1,2074454,1261,2,6783,6,6,1
9172,66,52699,2222037,1,1918061,\N,18,14681,326,6,1
9173,65,52699,2222037,1,1918061,\N,18,14681,326,6,1
9174,56,52699,2145152,1,1852436,1380,2,26404,238,6,1
9175,84,52699,3861873,1,3318393,1261,2,6783,6,6,1
9176,36,52699,1540530,1,1338552,1751,2,27955,238,6,1
9177,45,52699,161121,1,144535,\N,18,8200,40,6,1
9178,31,52699,599176,1,532553,1261,2,918,6,6,1
9179,50,52699,642674,1,570614,\N,18,40803,36,6,1
9180,42,52699,395954,1,353638,2625,2,8633,248,6,1
9181,67,52699,2057179,1,1777916,2400,2,40575,246,6,1
9182,61,52699,1909983,1,1653301,\N,18,14681,88,6,1
9183,54,52699,1909983,1,1653301,\N,18,14681,88,6,1
9184,55,52699,1909983,1,1653301,\N,18,14681,88,6,1
9185,39,52699,879597,1,775318,2625,2,13084,248,6,1
9186,55,52699,79719,1,73291,\N,18,9061,54,6,1
9187,34,52699,879533,1,775262,2625,2,13084,248,6,1
9188,55,52699,2327676,1,2007434,1261,2,10988,6,6,1
9189,69,52699,3345993,1,2878836,\N,5,52470,205,6,1
9190,6,52699,30001,1,29964,\N,5,20718,232,6,1
9191,65,52699,2177352,1,1879709,1261,2,6783,6,6,1
9192,78,52699,3044638,1,2618330,23,2,54529,319,6,1
9193,2,52699,103214,1,93783,\N,18,10990,6,6,1
9194,61,52699,2959129,1,2544284,\N,18,4660,113,6,1
9195,12,52699,590930,1,525272,\N,18,10990,297,6,1
9196,64,52699,104581,1,95041,\N,18,13650,233,6,1
9197,76,52699,278727,1,250917,\N,18,32114,13,6,1
9198,75,52699,16101,1,17469,1688,2,13365,259,6,1
9199,34,52699,1606585,1,1393482,\N,18,8379,54,6,1
9200,18,52699,771268,1,681358,\N,18,15776,315,6,1
9201,28,52699,1383283,1,1207680,1567,2,29053,6,6,1
9202,74,528644,3072255,1,2642300,1261,2,6783,6,2,1
9203,34,528644,599224,1,532600,1261,2,918,6,2,1
9204,70,528644,2361397,1,2035987,1261,2,6783,6,2,1
9205,14,528644,304118,1,273087,\N,18,13732,6,2,1
9206,31,528644,304118,1,273087,\N,18,13732,6,2,1
9207,61,528644,2716666,1,2336877,1261,2,7115,6,2,1
9208,78,528644,3606269,1,3104798,63,2,8380,317,2,1
9209,79,528644,3606269,1,3104798,63,2,8380,317,2,1
9210,33,528644,1393232,1,1215994,1261,2,918,6,2,1
9211,36,528644,1393232,1,1215994,1261,2,918,6,2,1
9212,14,528644,599128,1,532510,1261,2,918,6,2,1
9213,50,528644,2145432,1,1852665,1261,2,7115,6,2,1
9214,66,528644,2487811,1,2142778,2400,2,40575,246,2,1
9215,89,528644,1584320,1,1375315,1567,2,16320,6,2,1
9216,83,528644,2297097,1,1981671,1261,2,19056,6,2,1
9217,61,528644,2297097,1,1981671,1261,2,19056,6,2,1
9218,75,528644,2297097,2,1981671,1261,2,19056,6,2,1
9219,71,528644,2297097,1,1981671,1261,2,19056,6,2,1
9220,64,528644,2297097,1,1981671,1261,2,19056,6,2,1
9221,36,528644,620095,1,550635,63,2,8380,317,2,1
9222,21,528644,33944,1,33062,129,2,21451,6,2,1
9223,32,528644,1587386,2,1377851,2102,2,6521,247,2,1
